batch,seqlen,method,rep,ms,tokens_per_s
1,512,sdpa_contig,75,0.02393599972128868,41778.075352775006
1,512,paged_minimal,75,0.06790400296449661,14726.672307122259
1,512,sdpa_contig,76,0.023520000278949738,42517.00629846481
1,512,paged_minimal,76,0.06774400174617767,14761.454508500792
1,512,sdpa_contig,77,0.02377600036561489,42059.21873412363
1,512,paged_minimal,77,0.06755200028419495,14803.410643547866
1,512,sdpa_contig,78,0.025312000885605812,39506.951841514456
1,512,paged_minimal,78,0.06771200150251389,14768.43067418224
1,512,sdpa_contig,79,0.023871999233961105,41890.08177318331
1,512,paged_minimal,79,0.06716799736022949,14888.042509841227
1,512,sdpa_contig,80,0.02348800003528595,42574.931816148805
1,512,paged_minimal,80,0.06739199906587601,14838.556710901174
1,512,sdpa_contig,81,0.023552000522613525,42459.23818827394
1,512,paged_minimal,81,0.07497599720954895,13337.601862168229
1,512,sdpa_contig,82,0.02380800060927868,42002.68709713787
1,512,paged_minimal,82,0.06815999746322632,14671.362048385052
1,512,sdpa_contig,83,0.02332800067961216,42866.93976625113
1,512,paged_minimal,83,0.06716799736022949,14888.042509841227
1,512,sdpa_contig,84,0.023679999634623528,42229.7303813239
1,512,paged_minimal,84,0.06774400174617767,14761.454508500792
1,512,sdpa_contig,85,0.024831999093294144,40270.62002712657
1,512,paged_minimal,85,0.06739199906587601,14838.556710901174
1,512,sdpa_contig,86,0.023391999304294586,42749.6592741608
1,512,paged_minimal,86,0.06735999882221222,14845.605960287608
1,512,sdpa_contig,87,0.024159999564290047,41390.72922327619
1,512,paged_minimal,87,0.06739199906587601,14838.556710901174
1,512,sdpa_contig,88,0.024512000381946564,40796.344011829984
1,512,paged_minimal,88,0.06723199784755707,14873.870062100734
1,512,sdpa_contig,89,0.023871999233961105,41890.08177318331
1,512,paged_minimal,89,0.07020799815654755,14243.391440534055
1,512,sdpa_contig,90,0.02319999970495701,43103.44882402459
1,512,paged_minimal,90,0.06758400052785873,14796.401399585557
1,512,sdpa_contig,91,0.023679999634623528,42229.7303813239
1,512,paged_minimal,91,0.06828799843788147,14643.861628330711
1,512,sdpa_contig,92,0.023584000766277313,42401.626844835286
1,512,paged_minimal,92,0.06841599941253662,14616.464110539016
1,512,sdpa_contig,93,0.023840000852942467,41946.30722408613
1,512,paged_minimal,93,0.06787200272083282,14733.615628127873
1,512,sdpa_contig,94,0.02332800067961216,42866.93976625113
1,512,paged_minimal,94,0.06806399673223495,14692.055242274691
1,512,sdpa_contig,95,0.02393599972128868,41778.075352775006
1,512,paged_minimal,95,0.06732799857854843,14852.66191053261
